"name","brand","sku","rrp","price","category","description","link"
"Markbass Little Mark Rocker 500 Bass Amplifier Head","Mark Bass","LM-ROCKER-500","1595.00","1276.00","Bass Amplifier Heads","With a versatile sound, Markbass Little Mark products have become highly popular among bass players – they suit any style of music. The Rocker 500 Bass Amplifier Head has been more custom-made for Rock bass players with a large range of onboard overdrive and distortion sounds and custom-designed tube drive circuity.","http://www.allansbillyhyde.com.au/prod/LM-ROCKER-500/Markbass-Little-Mark-Rocker-500-Bass-Amplifier-Head.aspx"
"Markbass Traveler 102P-8 Bass Amplifier Cabinet","Mark Bass","TRAV102P-8","1350.00","1080.00","Bass Amplifier Cabinets","Perfect for musicians on the move, the Markbass Traveller 102P-8 Bass Amplifier Cabinet is one of the smallest and lightest 2x10"" cabinets around. Weighing just 15kg (33 lbs) and featuring ultra-light neodymium speakers, the 102P can be used in either a horizontal or vertical position and can also be added to a Traveller 151P for a full-range sound. For a compact performance that packs a punch, look no further! - Allans Billy Hyde","http://www.allansbillyhyde.com.au/prod/TRAV102P-8/Markbass-Traveler-102P-8-Bass-Amplifier-Cabinet.aspx"
"D","D","DAENR71","79.99","68.00","Electric Bass Guitar Strings","Combining the playability of regular 45-100 gauged sets with the benefits of an exclusive ""Half Round"" manufacturing process, D'Addario ENR71 45-100 Half Rounds Regular Light Long Scale Bass Guitar Strings suit long scale basses with a string scale length of up to 36 1/4 inches.","http://www.allansbillyhyde.com.au/prod/DAENR71/D'Addario-ENR71-45-100-Half-Rounds-Regular-Light-Long-Scale-Bass-Guitar-Strings.aspx"
"D","D","DAESXL170","99.99","85.00","Electric Bass Guitar Strings","Known for distinctive bright tone with excellent magnetic output, D'Addario ESXL170's are gauge 45-100 Nickel Wound Light Double Ball End Long Scale Bass Guitar Strings.Often referred to as ""The Player's Choice"" amongst bass players of all genres and styles.","http://www.allansbillyhyde.com.au/prod/DAESXL170/D'Addario-ESXL170-45-100-Nickel-Wound-Light-Double-Ball-End-Long-Scale-Bass-Guitar-Strings.aspx"
"D","D","DAESXL160","99.99","85.00","Electric Bass Guitar Strings","Precisely engineered and wound to Steinberger specifications, D'Addario ESXL160 50-105 Nickel Wound Medium Double Ball End Long Scale Bass Guitar Strings are made with ball ends on both ends of the strings. Packed in corrosion resistant, environmentally friendly packaging for strings that keep fresh.","http://www.allansbillyhyde.com.au/prod/DAESXL160/D'Addario-ESXL160-50-105-Nickel-Wound-Medium-Double-Ball-End-Long-Scale-Bass-Guitar-Strings.aspx"
"D","D","DAEXL160-5","64.99","55.00","Electric Bass Guitar Strings","For a bright, distinctive tone with clear fundamentals and tight, booming low end, EXL160-5 50-135 Nickel Wound Medium Long Scale 5-String  Bass Guitar Strings from D'Addario are round wound with nickelplated steel. Known as The Player's Choice among bass guitarists worldwide.","http://www.allansbillyhyde.com.au/prod/DAEXL160-5/D'Addario-EXL160-5-50-135-Nickel-Wound-Medium-Long-Scale-5-String--Bass-Guitar-Strings.aspx"
"D","D","DAEXL220","49.99","42.50","Electric Bass Guitar Strings","Made for long scale basses with a string scale length of up to 36 1/4 inches, D'Addario EXL220 40-95 Nickel Wound Super-Light Long Scale Bass Guitar Strings have excellent magnetic output, distinctive bright tone and are universally appealing to a wide range of players.","http://www.allansbillyhyde.com.au/prod/DAEXL220/D'Addario-EXL220-40-95-Nickel-Wound-Super-Light-Long-Scale-Bass-Guitar-Strings.aspx"
"D","D","DAEXL165","51.99","42.50","Electric Bass Guitar Strings","Ideal for all playing styles, D'Addario EXL165 45-105 Nickel Wound Custom Light Long Scale Bass Guitar Strings are precision wound on a digitally-controlled machine for the best consistency and excellent intonation. Round wound with nickelplated steel.","http://www.allansbillyhyde.com.au/prod/DAEXL165/D'Addario-EXL165-45-105-Nickel-Wound-Custom-Light-Long-Scale-Bass-Guitar-Strings.aspx"
"D","D","DAEXL160","51.99","42.50","Electric Bass Guitar Strings","For a bright, distinctive tone with clear fundamentals and booming, tight low end, D'Addario EXL160 50-105 Nickel Wound Medium Bass Guitar Strings are round wound with nickelplated steel. Known as The Player's Choice among bass guitar players worldwide.","http://www.allansbillyhyde.com.au/prod/DAEXL160/D'Addario-EXL160-50-105-Nickel-Wound-Medium-Long-Scale-Bass-Guitar-Strings.aspx"
"D","D","DAEXL170","49.99","42.50","Electric Bass Guitar Strings","D'Addario EXL170 45-100 Nickel Wound Light Long Scale Bass Guitar Strings are wound with a nickelplated steel wrap wire which produces a distinctive bright tone with excellent magnetic output and a universally appealing and versatile tone for a variety of playing styles.","http://www.allansbillyhyde.com.au/prod/DAEXL170/D'Addario-EXL170-45-100-Nickel-Wound-Light-Long-Scale-Bass-Guitar-Strings.aspx"
"D","D","DAEXP165","69.99","59.50","Electric Bass Guitar Strings","Made to fit long scale basses with a string scale length of up to 36 1/4 inches, D'Addario EXP110 45-105 Coated Nickel Wound Light Top/Medium Bottom Long-Scale Electric Guitar Strings are the coated version of D'Addario's popular XL165 hybrid-gauge electric bass string set.","http://www.allansbillyhyde.com.au/prod/DAEXP165/D'Addario-EXP110-45-105-Coated-Nickel-Wound-Light-Top_Medium-Bottom-Long-Scale-Electric-Bass-Guitar-Strings.aspx"
"D","D","DAEXL170S","49.99","42.50","Electric Bass Guitar Strings","Ideal for short scale basses with a string scale length of up to 32 inches, D'Addario EXL170S 45-100 Nickel Wound Light Short Scale Bass Guitar Strings are wound with a nickelplated steel wrap wire that has distinctive bright tone with excellent magnetic output.","http://www.allansbillyhyde.com.au/prod/DAEXL170S/D'Addario-EXL170S-45-100-Nickel-Wound-Light-Short-Scale-Bass-Guitar-Strings.aspx"
"DR Strings MH-45 Lo Rider 45-105 Medium Bass Guitar Strings","Dr Strings","MH-45","64.95","53.95","Electric Bass Guitar Strings","DR Strings MH-45 Lo Rider 45-105 Bass Guitar Strings are made with Stainless Steel wound on Hexagonal Cores. They provide bass guitarists with more depth of tone, and are slightly more rigid than Hi-Beams. Lo riders provide accurate harmonics, consistency and are perfect for bass guitar players whodo a lot of slapping, popping and tapping when they play.","http://www.allansbillyhyde.com.au/prod/MH-45/DR-Strings-MH-45-Lo-Rider-45-105-Medium-Bass-Guitar-Strings.aspx"
"D","D","DAEXL165-5","67.99","55.00","Electric Bass Guitar Strings","The EXL165-5's are the 5-string version of the most popular D’Addario hybrid bass set. They are a great combination of the low strings from an EXL160 (.85 and .105) and the high strings from an EXL170 (.45 and .60). With an added .135 Low B string, this set is perfect for players who want the ideal combination of comfortable playing tension, clear fundamentals and booming, tight lows.","http://www.allansbillyhyde.com.au/prod/DAEXL165-5/D'Addario-EXL165-5-45-135-Nickel-Wound-Custom-Light-Long-Scale-5-String-Bass-Guitar-Strings.aspx"
"D","D","DAEXL170-5","64.99","55.00","Electric Bass Guitar Strings","D'Addario EXL170-5 45-130 Nickel Wound Light Long Scale 5-String Bass Guitar Strings have a distinctive bright tone with excellent magnetic output. They are wound with a nickelplated steel wrap wire which produces a  versatile tone great for a variety of playing styles.","http://www.allansbillyhyde.com.au/prod/DAEXL170-5/D'Addario-EXL170-5-45-130-Nickel-Wound-Light-Long-Scale-5-String-Bass-Guitar-Strings.aspx"
"D","D","DAEXL190","49.99","42.50","Electric Bass Guitar Strings","Made in the U.S.A., D'Addario EXL190 40-100 Nickel Wound Custom-Light Long Scale Bass Guitar Strings are top-quality and have a a distinctive bright tone with clear fundamentals.","http://www.allansbillyhyde.com.au/prod/DAEXL190/D'Addario-EXL190-40-100-Nickel-Wound-Custom-Light-Long-Scale-Bass-Guitar-Strings.aspx"
"Elixir Nanoweb 45-100 Light Bass Guitar Strings","Elixir","EL14052","89.95","78.99","Electric Bass Guitar Strings","Elixir Nanoweb 45-100 Light Bass Guitar 4 String Sets have great, long-lasting tone, detail and punch. They have an ultra-thin Nanoweb coating and anti-rust plain steel strings","http://www.allansbillyhyde.com.au/prod/EL14052/Elixir-Nanoweb-45-100-Light-Bass-Guitar-Strings.aspx"
"Elixir Nanoweb 45-105 Medium Bass Guitar Strings","Elixir","EL14077","89.95","78.99","Electric Bass Guitar Strings","Elixir Nanoweb 45-105 Medium Bass Guitar 4 String Sets have great, long-lasting tone, detail and punch. They have an ultra-thin Nanoweb coating and anti-rust plain steel strings","http://www.allansbillyhyde.com.au/prod/EL14077/Elixir-Nanoweb-45-105-Medium-Bass-Guitar-Strings.aspx"
"DR Strings MR-45 Hi Beam 45-105 Stainless Steel Bass Guitar Strings","Dr Strings","MR-45","64.95","50.95","Electric Bass Guitar Strings","DR Strings MR-45 Hi Beam 45-105 Stainless Steel Bass Guitar Strings are wound on Round Cores. They are made with care, time and dedication, resulting in a highly flexible and musical string that is not too bright. Hi Beams have extra durability, long life, consistency and string-to-string balance.","http://www.allansbillyhyde.com.au/prod/MR-45/DR-Strings-MR-45-Hi-Beam-45-105-Stainless-Steel-Bass-Guitar-Strings.aspx"
"D","D","DAEXL230","51.99","42.50","Electric Bass Guitar Strings","Packed in eco-friendly, rust resistant packaging, D'Addario EXL230 55-110 Nickel Wound Heavy Long Scale Bass Guitar Strings come to you fresh and new. They are D'Addario's heaviest gauged bass guitar strings and provide maximum volume and a distinctively bright, driving tone.","http://www.allansbillyhyde.com.au/prod/DAEXL230/D'Addario-EXL230-55-110-Nickel-Wound-Heavy-Long-Scale-Bass-Guitar-Strings.aspx"
"Elixir Nanoweb 50-105 Heavy Bass Guitar Strings","Elixir","EL14102","89.95","78.90","Electric Bass Guitar Strings","Elixir Nanoweb 50-105 Heavy Bass Guitar 4 String Sets have great, long-lasting tone, detail and punch. They have an ultra-thin Nanoweb coating and anti-rust plain steel strings","http://www.allansbillyhyde.com.au/prod/EL14102/Elixir-Nanoweb-50-105-Heavy-Bass-Guitar-Strings.aspx"
"Elixir Nanoweb 40-95 Super Light Bass Guitar Strings","Elixir","EL14002","87.95","78.99","Electric Bass Guitar Strings","Elixir Nanoweb 40-95 Super Light Bass Guitar 4 String Sets have great, long-lasting tone, detail and punch. They have an ultra-thin Nanoweb coating and anti-rust plain steel strings","http://www.allansbillyhyde.com.au/prod/EL14002/Elixir-Nanoweb-40-95-Super-Light-Bass-Guitar-Strings.aspx"
"DR Strings DDT 65-125 Extra-Heavy 4-String Bass Guitar Strings","Dr Strings","DDT-65","74.95","62.00","Electric Bass Guitar Strings","Perfect for drop tuning, DDT strings maintain their intonation even at lower tunings better than many other strings. The DR Strings DDT 65-125 Extra-Heavy 4-String Bass Guitar Strings 'lock-in' to tune so you get a stable sound from your strings that is also clean and clear.","http://www.allansbillyhyde.com.au/prod/DDT-65/DR-Strings-DDT-65-125-Extra-Heavy-4-String-Bass-Guitar-Strings.aspx"
"Ernie Ball 45-100 Flatwound Bass Guitar Strings","Ernie Ball","1EB2806","85.95","73.50","Electric Bass Guitar Strings","These Ernie Ball Flat Wound 2806 tin-plated steel strings offer incredibly smooth high notes, clear lows, and an overall lively tone. The Smooth surface makes these bass strings easier on sensitive fingers and provide the Jaco Sound you are after.","http://www.allansbillyhyde.com.au/prod/1EB2806/Ernie-Ball-45-100-Flatwound-Bass-Guitar-Strings.aspx"
"Ernie Ball 45-95 Earthwood Acoustic Bass Guitar Strings","Ernie Ball","1EB2070","60.95","52.00","Acoustic Bass Guitar Strings","Made from 92% copper, 7.7% tin and 0.3% phosphorus wire wrapped around tin coated hex shaped steel core wire, the Ernie Ball 45-95 Earthwood Acoustic Bass Guitar Strings have a light orange, gold color and provide a mellow, ringing sound, with excellent clarity.","http://www.allansbillyhyde.com.au/prod/1EB2070/Ernie-Ball-45-95-Earthwood-Acoustic-Bass-Guitar-Strings.aspx"
"Rotosound Swing Bass Stainless Steel 45-130 Bass Guitar Strings","Rotosound","RORS665LD","72.99","63.99","Electric Bass Guitar Strings","Rotosound Swing Bass Stainless Steel 45-130 Bass Guitar Strings are hugely popular among Bass Guitar Players. Many famous players ( Billy Sheehan, John Paul Jones and Geddy Lee) use Swing Bass SS strings.","http://www.allansbillyhyde.com.au/prod/RORS665LD/Rotosound-Swing-Bass-Stainless-Steel-45-130-Bass-Guitar-Strings.aspx"
